TIMESTAMP,RECORD,AirTC_Avg,RH,T107_C,T107_C_2,WP_kPa,WP_kPa_2,VW_Avg,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,SlrkW_Avg,SlrMJ_Tot,NR_Wm2_Avg,CNR_Wm2_Avg,Rain_mm_Tot,BP_mbar_Avg
2016-08-29,13823.5,17.373,76.441,-101.93299999999999,-117.788,,-3.698,,1.067,235.351,39.341,0.19399999999999998,1.744,102.476,102.486,0.012,1014.75
2016-08-30,13919.5,18.749000000000002,70.28699999999999,-100.071,-116.34,-3.6860000000000004,-3.695,,0.515,205.13,63.61600000000001,0.20199999999999999,1.8219999999999998,104.165,104.165,0.0,1016.49
2016-08-31,14015.5,18.081,74.189,-99.87200000000001,-115.861,-3.69,-3.695,,0.9690000000000001,223.68,54.802,0.135,1.214,59.99,59.993,0.0,1012.365
2016-09-01,14111.5,17.832,71.444,-99.21799999999999,-120.226,,,,0.8029999999999999,256.42900000000003,50.398999999999994,0.177,1.597,90.53399999999999,90.53399999999999,0.017,1014.8439999999999
2016-09-02,14207.5,16.846,81.785,-100.147,-111.458,,,,0.9079999999999999,249.40099999999998,59.62,0.10400000000000001,0.938,41.17,41.17,0.019,1010.115
2016-09-03,14303.5,15.482999999999999,89.665,-100.99600000000001,-108.402,,,,0.6659999999999999,167.815,71.42399999999999,0.06,0.541,4.131,4.131,0.077,1005.9580000000001
2016-09-04,14399.5,16.727,80.648,-104.124,-114.98100000000001,,,,1.575,258.819,41.157,0.096,0.863,40.156,40.186,0.0,1003.938
2016-09-05,14495.5,18.097,89.23100000000001,-102.932,-110.787,,-3.7,,0.408,168.035,68.146,0.092,0.83,51.825,51.825,0.012,1010.99
2016-09-06,14591.5,21.624000000000002,82.93700000000001,-101.62299999999999,-109.40899999999999,-3.693,-3.6919999999999997,,0.542,210.523,64.797,0.10300000000000001,0.9279999999999999,54.974,54.974,0.0,1015.2810000000001
2016-09-07,14687.5,20.823,82.38,-101.304,-106.648,-3.695,-3.7,,0.40399999999999997,160.21200000000002,67.021,0.11800000000000001,1.0659999999999998,70.25399999999999,70.25399999999999,0.0,1010.8330000000001
2016-09-08,14783.5,18.079,73.71600000000001,-99.676,-116.051,-3.693,-3.6889999999999996,,1.094,187.842,46.861999999999995,0.156,1.4069999999999998,74.63600000000001,74.671,0.0,1003.0310000000001
2016-09-09,14879.5,19.015,77.95100000000001,-98.963,-108.435,-3.685,-3.6910000000000003,,0.852,156.96,84.51,0.136,1.225,68.123,68.123,0.004,1004.5310000000001
2016-09-10,14975.5,14.9,91.10799999999999,-101.242,-117.383,,,,0.785,177.174,59.228,0.040999999999999995,0.36700000000000005,-4.021,-4.021,0.094,1004.5210000000001
2016-09-11,15071.5,14.63,77.465,-100.945,-112.59,,,,0.529,141.935,64.839,0.16399999999999998,1.475,71.06,71.06,0.0,1008.74
2016-09-12,15167.5,18.195,81.422,-102.559,-119.414,-3.694,-3.695,,0.604,120.023,57.996,0.121,1.087,62.781000000000006,62.781000000000006,0.0,1004.8330000000001
2016-09-13,15263.5,21.365,79.023,-100.426,-112.98299999999999,-3.694,-3.699,,0.897,141.077,33.458,0.138,1.247,69.233,69.236,0.0,1003.6460000000001
2016-09-14,15359.5,20.156,85.509,-101.025,-110.01,-3.697,-3.699,,1.104,70.855,45.497,0.10800000000000001,0.971,50.41,50.411,0.0,1004.948
2016-09-15,15455.5,18.38,89.90899999999999,-101.291,-108.624,-3.688,-3.695,,0.743,185.81,44.585,0.109,0.985,55.073,55.073,0.0,1004.312
2016-09-16,15551.5,16.146,81.471,-102.54799999999999,-111.802,,,,2.235,294.048,26.688000000000002,0.075,0.674,20.725,20.771,0.01,1005.9689999999999
2016-09-17,15647.5,14.005999999999998,81.309,-103.43799999999999,-123.469,,,,1.2930000000000001,246.051,35.54,0.031,0.27699999999999997,6.327999999999999,6.327999999999999,0.0,1014.6039999999999
2016-09-18,15743.5,15.373,80.337,-101.47200000000001,-113.65799999999999,-3.6860000000000004,-3.6919999999999997,,0.6559999999999999,254.10299999999998,41.361999999999995,0.135,1.218,67.324,67.324,0.0,1014.5939999999999
2016-09-19,15839.5,14.915999999999999,91.738,-101.985,-113.67399999999999,,,,0.7959999999999999,253.505,36.632,0.028999999999999998,0.264,4.757,4.757,0.037000000000000005,1015.24
2016-09-20,15935.5,13.729000000000001,87.916,-101.594,-108.12,,,,0.605,233.53,39.967,0.081,0.728,29.541999999999998,29.541999999999998,0.0,1013.823
2016-09-21,16031.5,15.627,85.147,-101.59200000000001,-107.598,-3.6919999999999997,-3.698,,0.46299999999999997,119.14,49.461999999999996,0.10099999999999999,0.912,53.178999999999995,53.178999999999995,0.0,1010.625
2016-09-22,16127.5,14.835999999999999,78.5,-100.417,-108.98,,-3.694,,0.7240000000000001,211.562,56.648999999999994,0.11,0.99,41.941,41.941,0.002,1011.2080000000001
2016-09-23,16223.5,14.034,73.533,-100.01,-119.789,,-3.682,,0.599,206.574,72.968,0.11599999999999999,1.048,43.798,43.798,0.0,1015.4169999999999
2016-09-24,16319.5,16.021,77.413,-99.648,-113.848,,-3.6910000000000003,,0.755,126.07,66.862,0.084,0.757,21.127,21.127,0.0,1007.6460000000001
2016-09-25,16415.5,15.04,77.9,-100.821,-116.90700000000001,,-3.6889999999999996,,0.8809999999999999,218.28900000000002,64.494,0.105,0.943,30.309,30.313000000000002,0.033,1005.198
2016-09-26,16511.5,12.978,87.845,-102.26700000000001,-116.64200000000001,,,,0.5489999999999999,142.09799999999998,76.123,0.059000000000000004,0.528,0.11,0.11,0.033,1013.26
2016-09-27,16607.5,15.947000000000001,85.726,-103.911,-116.491,,-3.69,,0.7659999999999999,173.503,61.836000000000006,0.059000000000000004,0.5329999999999999,22.616999999999997,22.616999999999997,0.0,1013.1039999999999
2016-09-28,16703.5,17.223,82.35700000000001,-103.006,-120.43799999999999,-3.697,-3.697,,1.093,236.033,64.92699999999999,0.095,0.858,38.48,38.483000000000004,0.0,1013.438
2016-09-29,16799.5,16.093,72.619,-102.446,-112.59100000000001,,-3.694,,1.855,257.611,41.751999999999995,0.105,0.9470000000000001,27.766,27.86,0.012,1005.0419999999999
2016-09-30,16895.5,12.655999999999999,78.72,-101.275,-121.87100000000001,,,,0.772,244.239,64.01100000000001,0.11199999999999999,1.01,36.393,36.394,0.0,1003.552
2016-10-01,16991.5,9.802999999999999,92.184,-101.814,-119.323,,,,0.64,173.067,41.725,0.039,0.35200000000000004,-4.427,-4.427,0.133,999.625
2016-10-02,17087.5,10.564,83.171,-101.76,-118.87200000000001,,,,0.996,247.99900000000002,37.509,0.09300000000000001,0.8370000000000001,18.62,18.62,0.0,1010.0830000000001
2016-10-03,17183.5,9.776,83.016,-101.311,-115.46700000000001,,,,0.45399999999999996,142.696,46.055,0.11599999999999999,1.047,36.931999999999995,36.931999999999995,0.0,1021.938
2016-10-04,17279.5,13.352,84.291,-103.571,-112.723,-3.7,-3.698,,0.841,123.419,34.105,0.086,0.773,28.846,28.846999999999998,0.0,1024.365
2016-10-05,17375.5,13.116,74.006,-104.273,-118.694,,-3.707,,1.459,100.18,26.664,0.07200000000000001,0.6509999999999999,13.579,13.591,0.0,1024.708
2016-10-06,17471.5,11.19,76.059,-103.962,-119.421,,,,1.524,111.13,32.813,0.077,0.696,25.503,25.524,0.0,1020.812
2016-10-07,17567.5,12.789000000000001,85.21600000000001,-106.0,-126.445,,,,1.167,83.46600000000001,31.656999999999996,0.040999999999999995,0.369,16.061,16.061,0.0,1017.177
2016-10-08,17663.5,12.103,85.01100000000001,-104.811,-122.89,,,,0.9520000000000001,155.894,45.223,0.048,0.43,15.482000000000001,15.482000000000001,0.0,1020.7810000000001
2016-10-09,17759.5,9.927999999999999,84.691,-103.569,-131.488,,,,0.852,206.687,38.289,0.05,0.45299999999999996,-6.843,-6.8420000000000005,0.0,1022.76
2016-10-10,17855.5,8.305,87.448,-102.306,-110.602,,,,0.935,267.779,35.648,0.067,0.604,3.753,3.755,0.004,1020.4169999999999
2016-10-11,17951.5,10.045,90.72200000000001,-103.853,-116.738,,,,0.941,149.039,33.76,0.066,0.595,21.886,21.886,0.0,1017.3439999999999
2016-10-12,18047.5,11.657,90.101,-105.07600000000001,-117.697,,,,1.5719999999999998,51.833,31.871,0.057999999999999996,0.524,12.681,12.681,0.012,1015.615
2016-10-13,18143.5,9.603,88.541,-105.18,-121.537,,,,1.095,68.14,35.561,0.044000000000000004,0.395,5.517,5.518,0.012,1008.365
2016-10-14,18239.5,10.577,84.133,-104.954,-113.561,,,,0.917,99.257,34.255,0.06,0.542,19.24,19.24,0.0,1000.6669999999999
2016-10-15,18335.5,11.494000000000002,85.17299999999999,-103.821,-117.73299999999999,,-3.71,,0.40299999999999997,132.381,49.806000000000004,0.066,0.593,20.186,20.186,0.0,999.0939999999999
2016-10-16,18431.5,11.527000000000001,87.271,-102.447,-114.37899999999999,-3.69,-3.688,,0.552,139.97899999999998,50.137,0.07200000000000001,0.65,17.098,17.098,0.046,1003.312
2016-10-17,18527.5,12.21,85.11,-101.641,-113.383,-3.6860000000000004,-3.702,,0.755,196.553,75.266,0.07400000000000001,0.664,1.399,1.399,0.0,1008.3330000000001
2016-10-18,18623.5,10.559000000000001,82.00399999999999,-104.34,-116.959,,,,2.1430000000000002,262.73,39.498000000000005,0.071,0.642,5.144,5.183,0.035,1010.3330000000001
2016-10-19,18719.5,11.242,81.88,-105.649,-123.711,,,,2.106,296.811,24.283,0.051,0.461,5.8839999999999995,5.885,0.008,1014.365
2016-10-20,18815.5,10.817,84.06,-106.39,-130.058,,,,1.2770000000000001,285.27299999999997,35.169000000000004,0.054000000000000006,0.486,6.781000000000001,6.78,0.0,1015.5419999999999
2016-10-21,18911.5,9.343,87.34899999999999,-105.814,-116.904,,,,0.943,278.31,28.984,0.051,0.457,-0.556,-0.556,0.0,1014.198
2016-10-22,19007.5,8.616,88.851,-109.655,-123.32700000000001,,,,0.968,211.649,31.775,0.051,0.46399999999999997,4.598,4.598,0.002,1011.01
2016-10-23,19103.5,8.479,86.514,-109.775,-115.46600000000001,,,,1.526,125.73700000000001,27.934,0.052000000000000005,0.467,2.6919999999999997,2.7,0.0,1006.865
2016-10-24,19199.5,9.37,86.103,-110.427,-111.56200000000001,,,,1.278,70.521,27.923000000000002,0.051,0.45799999999999996,5.297000000000001,5.297000000000001,0.0,1007.802
2016-10-25,19295.5,8.721,90.54700000000001,-106.587,-112.214,,,,0.465,170.25799999999998,38.826,0.051,0.46399999999999997,8.696,8.696,0.0,1015.76
2016-10-26,19391.5,12.573,85.35600000000001,-105.44200000000001,-114.566,,-3.693,,0.867,229.47299999999998,58.29600000000001,0.045,0.405,0.9490000000000001,0.9490000000000001,0.0,1019.3539999999999
2016-10-27,19487.5,12.773,81.402,-105.806,-111.45299999999999,,-3.685,,1.1440000000000001,237.761,44.226000000000006,0.039,0.354,-1.777,-1.777,0.0,1022.0419999999999
2016-10-28,19583.5,14.478,84.964,-109.10799999999999,-108.38,,,,1.065,258.462,35.436,0.026000000000000002,0.233,4.236000000000001,4.236000000000001,0.0,1025.042
2016-10-29,19679.5,13.902000000000001,89.787,-106.52,-109.72,,,,0.436,207.856,49.699,0.019,0.17,1.885,1.885,0.0,1027.354
2016-10-30,19775.5,12.386,91.961,-108.23299999999999,-108.571,,,,0.335,175.715,52.589,0.012,0.105,-6.501,-6.501,0.002,1023.323
2016-10-31,19871.5,10.984000000000002,92.54,-104.27,-105.546,,,,0.42700000000000005,155.382,42.998999999999995,0.05,0.455,4.773,4.773,0.0,1020.2189999999999
2016-11-01,19967.5,8.307,92.43,-105.023,-107.245,,,,0.8079999999999999,193.88,35.611,0.017,0.152,-15.059000000000001,-15.059000000000001,0.0,1018.365
2016-11-02,20063.5,5.746,81.969,-103.09,-107.956,,,,1.148,271.08,25.015,0.059000000000000004,0.528,-14.29,-14.29,0.0,1017.5419999999999
2016-11-03,20159.5,5.894,86.09899999999999,-104.382,-111.698,,,,0.777,193.15400000000002,44.67100000000001,0.036000000000000004,0.32299999999999995,-4.273,-4.273,0.002,1012.6560000000001
2016-11-04,20255.5,8.14,84.084,-106.62899999999999,-108.925,,,,1.16,262.42900000000003,32.984,0.048,0.429,-3.3789999999999996,-3.3789999999999996,0.002,1001.7080000000001
2016-11-05,20351.5,6.106,77.359,-106.557,-111.61399999999999,,,,2.3930000000000002,297.812,22.625999999999998,0.035,0.312,-11.43,-11.394,0.0,999.1560000000001
2016-11-06,20447.5,4.077,82.595,-109.305,-121.042,,,,2.318,301.603,23.675,0.026000000000000002,0.233,-31.105,-31.11,0.008,1000.4789999999999
2016-11-07,20543.5,5.1579999999999995,82.334,-108.7,-115.40299999999999,,,,1.974,313.802,24.541999999999998,0.038,0.341,-17.292,-17.293,0.004,1007.073
2016-11-08,20639.5,3.123,84.531,-104.29299999999999,-108.088,,,,0.971,212.61700000000002,28.768,0.031,0.284,-12.985,-12.985,0.021,1002.26
2016-11-09,20735.5,4.303,93.723,-110.251,-106.78200000000001,,,,1.338,210.805,24.533,0.019,0.17300000000000001,-0.943,-0.9420000000000001,0.096,993.427
2016-11-10,20831.5,6.556,87.875,-106.35799999999999,-110.57,,,,1.777,250.43099999999998,29.061,0.032,0.292,-19.227999999999998,-19.234,0.017,999.0310000000001
2016-11-11,20927.5,6.268,82.803,-108.81,-114.428,,,,0.927,197.25599999999997,35.264,0.042,0.376,-7.319,-7.319,0.0,1012.7710000000001
2016-11-12,21023.5,8.958,91.225,-108.32600000000001,-116.315,,,,1.604,207.35299999999998,29.668000000000003,0.023,0.212,-4.83,-4.83,0.069,1008.2710000000001
2016-11-13,21119.5,8.221,86.189,-106.536,-113.68799999999999,,,,1.149,279.996,23.159000000000002,0.04,0.365,-11.853,-11.853,0.015,1019.4060000000001
2016-11-14,21215.5,11.713,89.64,-107.65100000000001,-117.031,,-3.693,,1.125,235.74099999999999,38.43,0.024,0.213,5.376,5.375,0.0,1020.3439999999999
2016-11-15,21311.5,13.743,91.08,-107.744,-121.212,,-3.697,,1.581,268.536,27.083000000000002,0.012,0.107,-7.319,-7.32,0.0,1016.5830000000001
2016-11-16,21407.5,10.402999999999999,82.395,-105.84700000000001,-108.131,,-3.693,,1.925,251.394,26.738000000000003,0.028999999999999998,0.26,-31.313000000000002,-31.31,0.004,1005.812
2016-11-17,21503.5,6.876,81.74,-103.891,-113.96,,,,1.797,225.368,33.681999999999995,0.02,0.183,-38.248000000000005,-38.264,0.006,990.365
2016-11-18,21599.5,4.489,80.61,-102.781,-108.839,,,,1.704,238.297,32.486,0.027000000000000003,0.24,-42.931000000000004,-42.931999999999995,0.0,985.3539999999999
2016-11-19,21695.5,4.172,86.314,-103.67299999999999,-112.62899999999999,,,,1.422,210.15400000000002,27.201,0.026000000000000002,0.239,-31.808000000000003,-31.808000000000003,0.002,991.365
2016-11-20,21791.5,4.894,91.896,-110.88799999999999,-113.054,,,,2.033,203.395,26.627,0.013999999999999999,0.127,-10.962,-10.965,0.125,982.0
2016-11-21,21887.5,6.218999999999999,94.96700000000001,-107.416,-111.79799999999999,,,,1.735,78.365,29.171999999999997,0.002,0.023,-12.731,-12.732999999999999,0.419,983.99
2016-11-22,21983.5,6.937,94.581,-107.02799999999999,-109.8,,,,0.815,212.05599999999998,25.785999999999998,0.011000000000000001,0.10099999999999999,-3.142,-3.142,0.052000000000000005,990.6460000000001
2016-11-23,22079.5,6.971,94.72200000000001,-106.78200000000001,-110.139,,,,1.6869999999999998,78.843,26.391,0.011000000000000001,0.09699999999999999,-6.892,-6.893,0.008,1011.6669999999999
2016-11-24,22175.5,7.222,82.616,-111.035,-130.689,,,,2.58,61.406000000000006,20.462,0.018000000000000002,0.161,0.027000000000000003,0.031,0.0,1019.9060000000001
2016-11-25,22271.5,6.682,85.779,-107.075,-111.22200000000001,,,,1.511,70.65899999999999,32.429,0.022000000000000002,0.195,-30.869,-30.87,0.0,1018.4060000000001
2016-11-26,22367.5,4.97,92.176,-109.495,-113.678,,,,0.6990000000000001,121.06,42.879,0.02,0.179,0.929,0.929,0.0,1015.948
2016-11-27,22463.5,6.01,89.929,-108.86200000000001,-111.475,,,,1.0070000000000001,119.88799999999999,33.106,0.019,0.16899999999999998,-4.659,-4.659,0.0,1019.3330000000001
2016-11-28,22559.5,4.963,78.39399999999999,-106.456,-121.045,,,,0.9840000000000001,116.289,27.033,0.019,0.168,-30.14,-30.14,0.0,1024.271
2016-11-29,22655.5,-0.18600000000000003,90.995,-101.664,-113.93799999999999,,,,0.408,193.521,45.287,0.02,0.185,-42.81,-42.81,0.002,1027.365
2016-11-30,22751.5,2.2969999999999997,86.831,-102.536,-110.584,,,,1.06,200.12,28.674,0.025,0.223,-21.96,-21.96,0.002,1026.375
2016-12-01,22847.5,7.05,86.814,-109.796,-115.09200000000001,,,,2.044,277.47,19.878,0.02,0.18100000000000002,-3.207,-3.207,0.0,1023.052
2016-12-02,22943.5,7.057,88.26799999999999,-106.932,-115.671,,,,0.603,219.83700000000002,33.046,0.01,0.09300000000000001,-4.32,-4.32,0.004,1020.2189999999999
2016-12-03,23039.5,5.822,85.789,-107.102,-108.50299999999999,,,,0.932,91.52600000000001,23.2,0.019,0.17600000000000002,-7.985,-7.985,0.0,1019.677
2016-12-04,23135.5,2.568,88.559,-102.09700000000001,-108.228,,,,0.978,117.824,23.896,0.018000000000000002,0.159,-42.333999999999996,-42.333999999999996,0.002,1018.5419999999999
2016-12-05,23231.5,-0.126,94.728,-102.615,-109.17399999999999,,,,0.366,173.52,42.036,0.024,0.217,-24.018,-24.018,0.0,1017.8960000000001
2016-12-06,23327.5,4.0360000000000005,96.52799999999999,-105.73899999999999,-106.083,,,,0.629,152.276,40.85,0.013999999999999999,0.12300000000000001,5.582999999999999,5.582999999999999,0.002,1018.885
2016-12-07,23423.5,11.043,90.859,-105.41799999999999,-106.26100000000001,,,,1.169,177.07299999999998,51.251000000000005,0.017,0.154,-13.994000000000002,-13.994000000000002,0.0,1015.865
2016-12-08,23519.5,12.463,88.32799999999999,-104.60799999999999,-107.99,-3.6830000000000003,-3.6889999999999996,,1.528,220.32299999999998,43.071000000000005,0.015,0.14,-13.93,-13.924000000000001,0.004,1015.4789999999999
2016-12-09,23615.5,12.880999999999998,88.11399999999999,-105.059,-105.794,,-3.6919999999999997,,1.179,200.145,44.266999999999996,0.015,0.138,-4.525,-4.525,0.002,1015.115
2016-12-10,23711.5,10.67,92.34100000000001,-104.15700000000001,-104.476,,,,1.146,245.275,32.504,0.011000000000000001,0.102,-15.179,-15.181,0.11,1012.76
2016-12-11,23807.5,7.9910000000000005,87.677,-105.16799999999999,-104.81,,,,1.817,264.628,23.908,0.017,0.152,-27.694000000000003,-27.695999999999998,0.0,1015.6039999999999
2016-12-12,23903.5,5.965,95.572,-104.425,-104.575,,,,0.917,142.286,30.261999999999997,0.006999999999999999,0.068,-11.413,-11.413,0.015,1014.073
2016-12-13,23999.5,9.449,93.455,-104.28399999999999,-105.274,,,,0.875,163.297,37.898,0.013999999999999999,0.13,-4.448,-4.448,0.015,1011.125
2016-12-14,24095.5,10.705,87.137,-103.78,-106.833,,-3.697,,1.117,135.269,26.046999999999997,0.016,0.14800000000000002,-25.862,-25.862,0.0,1011.073
2016-12-15,24191.5,8.427999999999999,91.572,-104.65100000000001,-105.64299999999999,,,,1.21,121.28399999999999,23.215,0.006999999999999999,0.065,-5.482,-5.482,0.0,1010.938
2016-12-16,24287.5,8.074,93.90100000000001,-104.36,-104.726,,,,0.746,128.95,28.029,0.017,0.153,-10.2,-10.2,0.0,1017.115
2016-12-17,24383.5,7.853,90.846,-104.663,-110.68299999999999,,,,0.6809999999999999,220.08,30.39,0.016,0.146,-12.823,-12.823,0.0,1029.479
2016-12-18,24479.5,6.172999999999999,91.16799999999999,-106.859,-106.833,,,,0.703,238.692,34.163000000000004,0.015,0.133,-14.169,-14.169,0.0,1028.354
2016-12-19,24575.5,5.6160000000000005,93.789,-104.64200000000001,-104.495,,,,0.517,176.34400000000002,31.298000000000002,0.009000000000000001,0.086,-4.993,-4.993,0.002,1020.312
2016-12-20,24671.5,4.859,89.90700000000001,-103.48299999999999,-107.47,,,,0.856,145.369,27.865,0.016,0.145,-31.391,-31.391,0.002,1013.188
2016-12-21,24767.5,7.267,87.947,-104.493,-108.925,,,,1.466,218.91400000000002,30.826,0.012,0.105,-27.645,-27.645,0.006,1009.4169999999999
2016-12-22,24863.5,6.225,84.398,-102.63,-115.75299999999999,,,,1.3769999999999998,231.942,33.518,0.016,0.149,-45.364,-45.364,0.0,1017.4169999999999
2016-12-23,24959.5,8.037,86.291,-103.677,-105.109,,,,1.9969999999999999,219.81799999999998,34.683,0.013999999999999999,0.127,-32.952,-32.978,0.023,1014.635
2016-12-24,25055.5,8.283999999999999,78.095,-103.751,-107.084,,,,2.306,247.827,26.436,0.02,0.183,-28.217,-28.225,0.002,1014.49
2016-12-25,25151.5,12.302,82.139,-104.678,-108.429,-3.694,-3.693,,2.6660000000000004,247.514,27.826999999999998,0.017,0.15,-11.587,-11.592,0.023,1011.74
2016-12-26,25247.5,6.651,72.428,-103.76700000000001,-104.945,,,,2.938,270.594,21.158,0.015,0.138,-48.63399999999999,-48.69,0.004,1021.635
2016-12-27,25343.5,3.3,85.505,-102.37299999999999,-126.102,,,,0.915,180.832,30.616,0.021,0.18899999999999997,-39.863,-39.864000000000004,0.0,1035.385
2016-12-28,25439.5,1.065,93.715,-101.40899999999999,-110.186,,,,0.556,136.38,43.995,0.016,0.14400000000000002,-40.093,-40.093,0.002,1034.469
2016-12-29,25535.5,1.517,93.824,-101.62700000000001,-110.56700000000001,,,,0.618,152.499,47.68600000000001,0.015,0.135,-37.96,-37.96,0.002,1029.062
2016-12-30,25631.5,5.525,92.191,-103.415,-104.33200000000001,,,,0.898,166.59599999999998,43.148,0.017,0.15,-18.137,-18.137,0.004,1027.094
2016-12-31,25727.5,8.419,88.70100000000001,-105.051,-108.08200000000001,,-3.694,,1.5630000000000002,240.28400000000002,30.645,0.013999999999999999,0.129,-5.706,-5.706,0.0,1021.135
2017-01-01,25823.5,5.301,90.584,-104.756,-107.91799999999999,,,,1.5819999999999999,208.426,39.55,0.006,0.055,-25.451999999999998,-25.453000000000003,0.079,1011.625
2017-01-02,25919.5,1.9240000000000002,87.26899999999999,-102.795,-111.588,,,,1.4080000000000001,284.499,23.171999999999997,0.016,0.146,-49.041000000000004,-49.041000000000004,0.002,1022.135
2017-01-03,26015.5,4.6530000000000005,84.875,-105.13,-106.506,,,,2.986,280.215,19.465,0.015,0.134,-12.395,-12.39,0.0,1018.8960000000001
2017-01-04,26111.5,5.691,78.096,-103.666,-105.065,,,,2.23,297.973,23.259,0.016,0.145,-22.205,-22.212,0.0,1018.3439999999999
2017-01-05,26207.5,1.124,82.772,-102.574,-124.505,,,,0.59,208.605,33.771,0.018000000000000002,0.159,-34.54,-34.54,0.0,1026.917
2017-01-06,26303.5,3.8360000000000003,86.73700000000001,-104.55799999999999,-109.64,,,,1.115,178.55700000000002,53.341,0.011000000000000001,0.10400000000000001,-7.357,-7.357,0.008,1026.271
2017-01-07,26399.5,8.993,93.45299999999999,-103.476,-105.51700000000001,,-3.7,,1.266,251.546,24.569000000000003,0.015,0.134,3.655,3.655,0.002,1024.104
2017-01-08,26495.5,8.88,90.973,-104.46600000000001,-110.229,,-3.699,,0.815,239.003,31.508000000000003,0.02,0.17800000000000002,1.912,1.912,0.0,1024.333
2017-01-09,26591.5,7.447,91.223,-104.37100000000001,-105.116,,-3.697,,1.5490000000000002,230.22799999999998,35.198,0.015,0.138,-20.36,-20.363,0.038,1009.562
2017-01-10,26687.5,7.28,85.448,-105.193,-112.311,,-3.6919999999999997,,2.255,264.598,25.444000000000003,0.017,0.153,-10.105,-10.11,0.0,1001.927
2017-01-11,26783.5,8.382,71.475,-103.508,-104.226,-3.7,-3.6910000000000003,,3.5860000000000003,277.401,25.726,0.017,0.155,-19.961,-20.021,0.0,1001.125
2017-01-12,26879.5,4.001,84.07799999999999,-104.93,-107.208,,,,1.787,266.058,27.090999999999998,0.015,0.136,-35.584,-35.589,0.031,996.677
2017-01-13,26975.5,2.6830000000000003,80.333,-104.39299999999999,-106.679,,,,3.411,294.966,20.605999999999998,0.025,0.226,-35.625,-35.618,0.021,1000.8539999999999
